generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
355,0.5927229741856759,0.12424497653463425,0.0961264439819956,0.023674480954624426,0.0008676202479982945,0.0005109861024570423,100.0,0.0,63.1,2.930870177950569,1.05,0.21794494717703372,4.5,0.8660254037844386,0
356,0.584532121161417,0.11698978584707427,0.09736183808231588,0.022763947363692024,0.0009370199679835208,0.000414206780136291,100.0,0.0,63.35,2.903015673398957,1.05,0.21794494717703372,4.35,0.653834841531101,0
357,0.5845541432610317,0.11427816997436054,0.09678811545235175,0.023079404694616164,0.001031488206567475,0.0003614977207734266,100.0,0.0,63.1,2.3430749027719964,1.05,0.21794494717703372,4.3,0.5567764362830021,0
358,0.591894973807465,0.10337952161907815,0.09498420849287897,0.021697094407844494,0.0010316774719670502,0.00034359469928565175,100.0,0.0,63.45,2.836811590500857,1.1,0.3,4.15,0.47696960070847283,0
359,0.5974719322070362,0.1067011401976993,0.09411899674326599,0.021249888618554907,0.001021039559922863,0.0003257133868474718,100.0,0.0,62.95,2.3973944189473704,1.05,0.21794494717703372,4.1,0.6244997998398398,0
360,0.5943916359402689,0.11079851608444638,0.0949814728486478,0.02115021013222505,0.000978975217799187,0.0003928295153639972,100.0,0.0,64.2,2.0639767440550294,1.05,0.21794494717703372,4.0,0.6324555320336759,0
361,0.5793717411862668,0.11142682811389988,0.0972350582030796,0.02168371718573431,0.0010297225700005388,0.00047513586041598055,100.0,0.0,63.7,3.716180835212409,1.15,0.3570714214271425,4.05,0.804673846971554,0
362,0.570788942942116,0.11656382781281445,0.09835024507530152,0.023289366598953632,0.001066676574025201,0.0006435308933690038,100.0,0.0,62.5,2.247220505424423,1.025,0.10897247358851683,4.2,0.6,0
363,0.5650095913058,0.11949884706257029,0.09921322400333232,0.02563596626198388,0.0010588008018195456,0.0007561763350993896,100.0,0.0,62.3,3.7696153649941526,1.15,0.3570714214271425,4.05,0.5894913061275798,0
364,0.5658414906085052,0.11633808867762595,0.09916573504054649,0.02588925785865008,0.0010637924038679014,0.0008430881553916572,100.0,0.0,64.7,3.132091952673165,1.0,0.0,4.15,0.6538348415311012,0
365,0.5787660492729645,0.116269443466576,0.09692031287142201,0.026728531300764618,0.0010307095526177945,0.0007792304094740773,100.0,0.0,63.45,2.9912372022292053,1.05,0.21794494717703372,4.45,0.8645808232895291,0
366,0.5792099411651096,0.12038988958797212,0.0973636484992603,0.02587891864467542,0.0010004701098215915,0.0006604597518425977,100.0,0.0,62.75,2.878801834096956,1.1,0.3,4.05,0.739932429347437,0
367,0.5834562598589966,0.1289052933489178,0.09768229729874495,0.02681358392779292,0.0008804730986300965,0.0005346050267305446,100.0,0.0,63.75,3.2384409829422554,1.075,0.23848480035423641,4.1,0.7000000000000001,0
368,0.5821582998248906,0.140304725149275,0.09788932748281268,0.028136076112829995,0.0008847083298047884,0.0004976218829179821,100.0,0.0,63.45,3.6670833096617805,1.075,0.23848480035423641,4.2,0.7483314773547883,0
369,0.5805286353719827,0.13203023462715044,0.09770585932412465,0.02631541988875885,0.0009393045554914054,0.0004533705100058579,100.0,0.0,63.45,3.2011716605018234,1.05,0.2179449471770337,4.05,0.49749371855331004,0
370,0.5796105936657818,0.1193830696843452,0.09778457005633484,0.024006655851678237,0.0010288511489209052,0.0006111028099439363,100.0,0.0,64.1,2.844292530665578,1.05,0.15,4.25,0.698212002188447,0
371,0.5902660165471314,0.11070897620393978,0.09547055066857199,0.022418231944094546,0.0011058777788615598,0.0007365652510522937,100.0,0.0,63.85,3.1666228067138023,1.0,0.0,4.15,0.6538348415311009,0
372,0.5922124121004689,0.12230060620634985,0.09563691406244028,0.02433819993641413,0.0010216877282441788,0.0004901173594772483,100.0,0.0,63.75,1.8131464364468746,1.05,0.21794494717703372,3.95,0.5894913061275798,0
373,0.5944622125546684,0.13987663052891083,0.09619731628570573,0.026899743636312933,0.0008335541842345893,0.00045539965140729263,100.0,0.0,63.25,2.5273503912200224,1.05,0.21794494717703372,4.15,0.653834841531101,0
374,0.5875094588273119,0.14694161077769272,0.09723151213564458,0.02890122126979975,0.0008512994822724013,0.0004942561085720589,100.0,0.0,64.4,3.307567081708245,1.05,0.21794494717703372,4.0,0.5477225575051661,0
375,0.582458451827513,0.15102079830237322,0.09830479919970331,0.028990583781866076,0.0008676434037484077,0.0005320075882970257,100.0,0.0,64.85,3.5252659474144643,1.075,0.23848480035423641,4.35,1.1947803145348521,0
376,0.570471768182238,0.15030221096870489,0.10082803953977837,0.028975019051621857,0.000883395250437077,0.0005691085534074486,100.0,0.0,63.8,3.2186953878862163,1.05,0.21794494717703372,4.15,0.7921489758877431,0
377,0.5675625621981712,0.15843915410165174,0.10120245645698507,0.030990216536967995,0.0009048931610040618,0.0004885387689662885,100.0,0.0,62.75,3.2384409829422554,1.025,0.10897247358851683,4.3,0.7810249675906654,0
378,0.5669049927655387,0.15587210853720124,0.10179597241748514,0.02998387640542788,0.0008705352764870984,0.00044232031348463295,100.0,0.0,64.05,3.667083309661781,1.05,0.21794494717703372,4.15,0.7262919523166975,0
379,0.5642768509912085,0.160890422009363,0.1027297451644652,0.030133853464253166,0.0008591142003317282,0.00040822620230501636,100.0,0.0,63.95,3.3834154341434335,1.075,0.23848480035423641,4.3,0.8426149773176358,0
380,0.5580715273254107,0.15847849349463833,0.10341873383270661,0.029572487093609344,0.0009058474404087331,0.00045728515691905564,100.0,0.0,63.05,2.8543825952384165,1.0,0.0,4.2,0.7483314773547882,0
381,0.5463842702552234,0.15787420413029551,0.10591849476823537,0.028881534477545007,0.0009018484820690351,0.000566135251448676,100.0,0.0,63.4,2.6720778431774774,1.15,0.3570714214271425,4.2,0.812403840463596,0
382,0.5382208243421502,0.15020424796097673,0.10726170417659138,0.02762135636218718,0.0009417637310839269,0.000613786944875459,100.0,0.0,62.85,2.8155816450602176,1.075,0.23848480035423641,4.25,0.82915619758885,0
383,0.5369553764846852,0.12633779157718877,0.10739833176243807,0.022816596462636,0.001015727348366315,0.0006551123200393378,100.0,0.0,62.0,2.792848008753788,1.05,0.21794494717703372,4.25,0.7664854858377946,0
384,0.5437897968838362,0.1214410393418946,0.10576499994485662,0.02153578466820488,0.0010101105823208314,0.0006229209263794868,100.0,0.0,62.3,2.968164415931166,1.1,0.3,4.5,0.7416198487095663,0
385,0.5410841433765461,0.12764239961397195,0.10576339789595283,0.022532990566627283,0.0010145483076056234,0.000606928095794854,100.0,0.0,64.1,3.491418050019218,1.15,0.3570714214271425,3.9,0.7681145747868608,0
386,0.5337280978775238,0.13622633822058128,0.10715563998000102,0.024708820270692055,0.0010197540924238968,0.000622458604418595,100.0,0.0,63.25,3.222964473896664,1.1,0.3,4.25,0.82915619758885,0
387,0.5355162756714569,0.14281609102352485,0.10663507663790468,0.02689820108730808,0.0010513377277990678,0.0006566605336634976,100.0,0.0,63.95,2.4387496796514396,1.0,0.0,4.15,0.7262919523166976,0
388,0.5331329455194099,0.15107022898078293,0.10698360596924787,0.028790313060192595,0.0011317202540532508,0.0007739096364312837,100.0,0.0,63.5,2.80178514522438,1.05,0.21794494717703367,4.25,0.82915619758885,0
389,0.5488144631994548,0.15449697309087776,0.10325379790459988,0.030313508083057678,0.0012051703801774067,0.0008157551703281977,100.0,0.0,63.75,2.7726341266023544,1.1,0.2549509756796392,4.35,0.5722761571129799,0
390,0.5648909567440921,0.14749548408700222,0.09951033180540574,0.02977606587159616,0.001354929218418071,0.0008249586566995422,100.0,0.0,63.45,2.81913107180209,1.05,0.2179449471770337,4.1,0.6244997998398398,0
391,0.5928524894159225,0.14640251401135976,0.09477466057609825,0.029811745419551266,0.0012774599885865888,0.0005898790502438266,100.0,0.0,63.3,3.0512292604784714,1.0,0.0,4.35,0.6538348415311012,0
392,0.614816092071519,0.13681019582529852,0.09117730818259526,0.026782297876453906,0.0012144403781111823,0.000440201008519309,100.0,0.0,63.8,2.9933259094191524,1.1,0.3,4.1,1.1789826122551597,0
393,0.6311917265194509,0.14343374209690704,0.08927415919831241,0.025736882750248078,0.0010168474795449558,0.0005155191669754012,100.0,0.0,63.8,2.5999999999999996,1.05,0.21794494717703372,4.9,1.1789826122551597,0
394,0.6263904657926425,0.14039988283284335,0.09006908394090293,0.025641527287923335,0.0009553520558591982,0.0005428209160132631,100.0,0.0,63.05,3.761316258971054,1.05,0.15,4.15,0.7262919523166976,0
395,0.6116052975034829,0.12579118948872198,0.0924410655602549,0.023373233952331103,0.0009383696853629801,0.0005624525129262628,100.0,0.0,62.85,2.5937424698685874,1.125,0.3112474899497183,4.15,0.5722761571129799,0
396,0.6017437063308774,0.1248826427698098,0.09446212451339978,0.022860587074737725,0.0008740241166847087,0.0005004243705570882,100.0,0.0,63.4,3.246536616149586,1.125,0.3112474899497183,4.35,0.6538348415311012,0
397,0.5796348720663975,0.12153984969026128,0.09834897858916052,0.023129960882352456,0.0008793578837379863,0.0005401107773910903,100.0,0.0,62.9,3.047950130825634,1.05,0.21794494717703372,4.65,0.7921489758877431,0
398,0.557088972722747,0.1302431120002116,0.10228656621650897,0.026212706119984844,0.0008867866600084136,0.000512399081653142,100.0,0.0,63.35,2.4550967394381837,1.05,0.21794494717703367,4.05,0.5894913061275798,0
399,0.5422958081734175,0.13265414560033764,0.1043525795940807,0.026997530597638732,0.0010161840120485738,0.000641043034387126,100.0,0.0,62.85,2.4550967394381833,1.05,0.2179449471770337,4.4,0.8,0
400,0.5353420267981149,0.14083427392403286,0.10604357811680165,0.029225456344947585,0.0010146668784113697,0.0006744734993243447,100.0,0.0,62.55,3.0736785778607367,1.05,0.21794494717703372,4.2,0.5099019513592784,0
401,0.531706652990647,0.155995453661558,0.10726946646582305,0.03185434133862468,0.0009892628481009689,0.000656482695712196,100.0,0.0,63.85,2.414021540914662,1.1,0.3,3.95,0.804673846971554,0
402,0.5266611235398401,0.16228731364007365,0.10944486014515517,0.03242486982044149,0.0008822488200579242,0.0005323290970914311,100.0,0.0,63.75,3.5899164335677787,1.1,0.3,4.15,0.9630680142129111,0
403,0.5224788540908594,0.1655159692041242,0.1112778109382607,0.03219882770933954,0.0008047706794189812,0.00044437092040095427,100.0,0.0,62.85,2.5352514668174435,1.1,0.3,4.15,0.4769696007084728,0
404,0.5080622125650661,0.15575576793529763,0.11414086778375487,0.030120560981515214,0.0007991727055772394,0.0004447669853414683,100.0,0.0,63.65,2.6884010117540127,1.05,0.21794494717703372,4.2,0.6,0
405,0.5049028074520424,0.14454481523564855,0.11483585873625886,0.027366973197741867,0.0008411907862291328,0.0005365868665458331,100.0,0.0,63.4,2.8000000000000003,1.05,0.21794494717703372,4.15,0.7262919523166975,0
406,0.5041497428030333,0.12893944748551467,0.11483934389152081,0.023922481231686606,0.0008822912492180186,0.0005325246839519798,100.0,0.0,62.65,4.162631379308046,1.15,0.32015621187164245,4.1,0.8888194417315588,0
407,0.49844876044129494,0.12500440798163956,0.11555365352218228,0.023475074890846742,0.0009316802513755788,0.0004998424091421799,100.0,0.0,63.95,2.8892040426387333,1.0,0.0,4.35,0.7262919523166976,0
408,0.49602786761075934,0.12680373260397163,0.1162594573800797,0.023819931874803094,0.0008776521041973842,0.0004893638016391072,100.0,0.0,63.05,3.0736785778607367,1.15,0.3570714214271425,4.25,0.4330127018922193,0
409,0.4961636337477634,0.11932177282429557,0.11597621161121885,0.022903895699344555,0.0008641500103429229,0.00046173904938453625,100.0,0.0,63.25,3.031088913245535,1.075,0.23848480035423641,4.3,0.45825756949558405,0
410,0.49857761121781596,0.1167736973622474,0.11565921284022433,0.02218929748007156,0.0008413837856903493,0.00041126428186899884,100.0,0.0,64.15,2.7798381247835278,1.0,0.0,4.25,0.9420721840708386,0
411,0.4902325619629738,0.1190321709517882,0.1171342747834799,0.022185993441669327,0.0008283369050603147,0.0004304712126389298,100.0,0.0,62.55,2.7290108097990378,1.15,0.3570714214271425,4.15,0.7262919523166975,0
412,0.48305501982815746,0.13457506534579308,0.11821952839235084,0.024865580364633332,0.0008491359094414317,0.0005535429790883991,100.0,0.0,62.95,3.0244834269673224,1.075,0.23848480035423641,4.2,0.8717797887081348,0
413,0.47132155685615507,0.13568125999005504,0.12097179071038999,0.024920571597891336,0.000813599731621343,0.0004910524254535205,100.0,0.0,64.65,2.903015673398957,1.0,0.0,4.3,0.5567764362830021,0
414,0.4687722669743669,0.12954653701631363,0.12140159749631449,0.023542398942750543,0.0008414607134743077,0.000399468761847358,100.0,0.0,63.75,2.5074887836239665,1.0,0.0,4.35,0.7262919523166975,0
415,0.47065563764451984,0.12266548201403418,0.12114400386631619,0.022602488864172342,0.0008728683766758496,0.00046581810520153266,100.0,0.0,63.85,2.286372673034735,1.05,0.21794494717703367,4.2,0.5099019513592784,0
416,0.47738571350337977,0.11326182828493357,0.11915307191714215,0.02148068429960047,0.0009198657822704012,0.0005255398204271652,100.0,0.0,63.05,3.169779172119093,1.075,0.23848480035423641,4.25,0.698212002188447,0
417,0.4757333861811481,0.11628599581695244,0.1189406552848363,0.022855907618697244,0.000979341148758605,0.0005400712107822677,100.0,0.0,65.4,2.672077843177477,1.0,0.0,4.25,0.698212002188447,0
418,0.47096852907196923,0.11595451752775524,0.11955668271384985,0.022943798365242178,0.0010373934939418847,0.0005517112586749726,100.0,0.0,62.55,3.5843409436045564,1.05,0.21794494717703372,4.3,0.8426149773176358,0
419,0.4714487383090023,0.10827568115660867,0.11914710557219718,0.020934563764205688,0.0011705496566762567,0.0006687270923059108,100.0,0.0,61.8,3.043024810940588,1.2,0.4,3.95,0.5894913061275798,0
420,0.4856915891323699,0.1222928624295326,0.11611541115284991,0.02334458316315729,0.0011637890080806036,0.000602657559287718,100.0,0.0,64.25,2.624404694402142,1.05,0.21794494717703372,4.05,0.6689544080129826,0
421,0.4914465459111379,0.1325376385394728,0.11472846440747508,0.02570327994764936,0.0011644936460320115,0.000567426605613684,100.0,0.0,63.75,2.299456457513384,1.0,0.0,4.25,0.5361902647381804,0
422,0.49376289861422906,0.14303717738649474,0.11499790489889587,0.027853304475453144,0.0011720835807032758,0.0006339410984497197,100.0,0.0,63.9,3.7403208418530087,1.125,0.3112474899497183,3.95,0.4974937185533099,0
423,0.4975664507962394,0.1622622257897444,0.11490759352194961,0.031437796975318205,0.0011116876757883544,0.0005944993839061022,100.0,0.0,62.6,4.1521078984053394,1.2,0.4,4.15,0.9096702699330127,0
424,0.4991033685059385,0.1741456506216698,0.11476330240399857,0.03369903006317795,0.001037122475258097,0.000639985246135138,100.0,0.0,63.9,2.5670995305986875,1.025,0.10897247358851683,4.1,0.43588989435406733,0
425,0.494930547376151,0.17509270902907664,0.11571069060258024,0.03380985053776921,0.0009865930676039069,0.000661046019503515,100.0,0.0,62.5,3.0413812651491097,1.1,0.3,4.65,0.9096702699330126,0
426,0.49177894930471366,0.1734958665705991,0.11668656132755917,0.034569003986046426,0.0009735805871642477,0.000509811072009672,100.0,0.0,63.0,2.569046515733026,1.05,0.15,4.1,0.7,0
427,0.4827402987581418,0.16535459683912487,0.11821332340110006,0.03350641443964329,0.001002528658258987,0.00046922665406565157,100.0,0.0,63.95,3.528101472463625,1.05,0.21794494717703372,4.25,0.5361902647381804,0
428,0.4807103616321628,0.15437103163672491,0.11813718960000015,0.03101220928130653,0.0011116474364871922,0.0006240696187601733,100.0,0.0,63.6,3.023243291566195,1.05,0.21794494717703372,4.3,0.6403124237432849,0
429,0.47017229812622796,0.1460183888302895,0.12005237641915742,0.029449481446206776,0.001073646485172915,0.0005657896575656548,100.0,0.0,62.45,2.836811590500857,1.15,0.3570714214271425,4.2,0.6782329983125269,0
430,0.462591245138188,0.14137451296698317,0.12144322957434905,0.029521348578843278,0.0010838842881168759,0.0005302923789959967,100.0,0.0,63.55,2.132486811213612,1.1,0.2549509756796392,4.2,0.6782329983125268,0
431,0.46183843102774225,0.14087758745867462,0.12174428852919914,0.028799295591933376,0.001035793813672779,0.00044807198442353225,100.0,0.0,62.55,3.169779172119093,1.125,0.3112474899497183,4.1,0.5385164807134504,0
432,0.4528167688946324,0.12760438244603786,0.12344585556807226,0.02438979101354982,0.001138084342511349,0.0006377627320775896,100.0,0.0,63.95,2.4994999499899975,1.05,0.21794494717703372,4.05,0.6689544080129826,0
433,0.45769790925693893,0.13572437013898256,0.12270184098534691,0.024427236230448558,0.0010717289103592841,0.0006439040014993526,100.0,0.0,63.4,3.6660605559646724,1.1,0.3,4.25,0.5361902647381804,0
434,0.45640051665632575,0.12874329303888965,0.12314321425586808,0.023861222181310662,0.0009700803013935796,0.00045993055050790136,100.0,0.0,63.2,3.3105890714493693,1.075,0.23848480035423641,4.15,0.6538348415311012,0
435,0.4476945086224095,0.11743901578633084,0.126020898262378,0.022988380665989416,0.0008941011486836073,0.0005019539903163733,100.0,0.0,64.0,3.40587727318528,1.05,0.21794494717703372,4.15,0.6538348415311012,0
436,0.4468413769842864,0.1137723753759343,0.1265716916831799,0.023431654525396,0.0009120426292380468,0.0006893988438715581,100.0,0.0,64.65,2.2863726730347356,1.05,0.21794494717703372,4.2,0.39999999999999997,0
437,0.4554128645006337,0.11972708482744321,0.12422151321076136,0.025421228597698943,0.0009045105768977779,0.0004291567586408875,100.0,0.0,62.75,3.1444395367060247,1.05,0.21794494717703372,4.3,0.7810249675906654,0
438,0.45007543098755737,0.12003210739115056,0.12516214998465072,0.024854259248332244,0.0008733361927941618,0.00029160849983194385,100.0,0.0,63.1,2.826658805020514,1.0,0.0,4.55,0.6689544080129827,0
439,0.43949661419589603,0.1093802148678164,0.12647743221186689,0.02287982422458573,0.0009074832376738523,0.0002801295244604247,100.0,0.0,63.85,2.868361901852694,1.025,0.10897247358851683,4.25,0.5361902647381804,0
440,0.42513737752439545,0.09269805047423524,0.12928960477551457,0.018452862388712025,0.0009224087493166708,0.0003516216333756474,100.0,0.0,63.2,2.712931993250107,1.1,0.3,4.05,0.804673846971554,0
